image_path,category_id,category_name
img/Petal-Sleeved_Blouse/img_00000046.jpg,3,Shirtdress
img/Petal-Sleeved_Blouse/img_00000046.jpg,3,Sundress
img/Destroyed_Denim_Shorts/img_00000004.jpg,32,
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Caftan
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Cape
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Coat
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Coverup
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Dress
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Jumpsuit
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Kaftan
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Kimono
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Nightdress
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Onesie
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Robe
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Romper
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Shirtdress
img/Dusty_Rose_Blouse/img_00000023.jpg,3,Sundress
img/Barbie_Kiss_Hoodie/img_00000043.jpg,10,
img/Longline_Denim_Jacket/img_00000045.jpg,11,
img/Boucl&eacute;_Knit_Cardigan/img_00000064.jpg,6,
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Caftan
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Cape
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Coat
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Coverup
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Dress
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Jumpsuit
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Kaftan
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Kimono
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Nightdress
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Onesie
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Robe
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Romper
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Shirtdress
img/Petal-Sleeved_Blouse/img_00000093.jpg,3,Sundress
img/Perfomance_Leggings/img_00000044.jpg,30,
img/Distressed_Trim_Tee/img_00000001.jpg,18,
img/Abstract_Surplice_Maxi_Dress/img_00000012.jpg,41,
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Caftan
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Cape
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Coat
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Coverup
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Dress
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Jumpsuit
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Kaftan
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Kimono
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Nightdress
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Onesie
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Robe
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Romper
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Shirtdress
img/Bell_Sleeve_Georgette_Blouse/img_00000085.jpg,3,Sundress
img/Embroidered_Diamond_Print_Dress/img_00000007.jpg,41,
img/Medallion_Print_Sheath_Dress/img_00000044.jpg,41,
img/Foldover_Athletic_Sweatpants/img_00000019.jpg,34,
img/Floral_Tribal_Print_Shorts/img_00000037.jpg,32,
img/Spoiled_Graphic_Tee/img_00000001.jpg,18,
img/Striped_Maxi_Cami_Dress/img_00000017.jpg,41,
img/Boxy_Woven_Striped_Top/img_00000003.jpg,19,
img/Belted_Woven_Romper/img_00000029.jpg,48,
img/Brooklyn_Nets_Baseball_Tee/img_00000010.jpg,18,
img/Lace_Cami_Jumpsuit/img_00000008.jpg,42,
img/Boxy_Open-Knit_Sweater/img_00000005.jpg,16,
img/Reason_Desert_Camo_Joggers/img_00000021.jpg,29,
img/Varsity-Striped_Scuba_Knit_Skirt/img_00000005.jpg,33,
img/V-Neck_Shift_Dress/img_00000009.jpg,41,
img/Boxy_Chiffon_Top/img_00000021.jpg,19,
img/Yes_Please_Knot-Front_Tee/img_00000003.jpg,18,
img/Mid-Calf_Drawstring_Sweatpants/img_00000040.jpg,34,
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Caftan
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Cape
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Coat
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Coverup
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Dress
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Jumpsuit
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Kaftan
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Kimono
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Nightdress
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Onesie
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Robe
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Romper
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Shirtdress
img/Sheer_Pleated-Front_Blouse/img_00000017.jpg,3,Sundress
img/Geo_Lace_Fit_&_Flare_Dress/img_00000040.jpg,41,
img/Cutout_Bandage_Dress/img_00000055.jpg,41,
img/Striped_Loose-Knit_Sweater/img_00000049.jpg,16,
img/Tasmanian_Devil_Sweater/img_00000004.jpg,16,
img/Marled_Colorblock_Raglan_Hoodie/img_00000010.jpg,10,
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Caftan
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Cape
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Coat
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Coverup
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Dress
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Jumpsuit
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Kaftan
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Kimono
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Nightdress
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Onesie
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Robe
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Romper
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Shirtdress
img/Tonal_Check-Patterned_Blouse/img_00000028.jpg,3,Sundress
img/Fair_Isle_V-Neck_Poncho/img_00000020.jpg,15,
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Caftan
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Cape
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Coat
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Coverup
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Dress
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Jumpsuit
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Kaftan
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Kimono
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Nightdress
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Onesie
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Robe
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Romper
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Shirtdress
img/Angular_Colorblock_Blouse/img_00000035.jpg,3,Sundress
img/High-Slit_Maxi_Skirt/img_00000033.jpg,33,
img/Abstract_Floral_Print_Maxi_Dress/img_00000048.jpg,41,
img/Stretch_Fit_Classic_Skinny_Jeans/img_00000061.jpg,26,
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Caftan
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Cape
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Coat
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Coverup
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Dress
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Jumpsuit
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Kaftan
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Kimono
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Nightdress
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Onesie
img/Poetic_Dream_Crochet_Blouse/img_00000054.jpg,3,Robe
